timestamps,TP9,AF7,AF8,TP10,Right AUX
1587068851.202,-144.043,-299.805,-395.508,-62.012,0.000
1587068851.206,-86.914,-231.445,-359.375,-54.199,0.000
1587068851.210,39.551,214.355,-4.883,-33.691,0.000
1587068851.214,10.742,240.234,109.375,-35.645,0.000
1587068851.217,-117.676,-16.113,-129.883,-55.176,0.000
1587068851.221,-117.188,-93.750,-278.809,-67.383,0.000
1587068851.225,9.277,-171.875,-338.379,-47.852,0.000
1587068851.229,25.879,-36.133,-181.152,-32.227,0.000
1587068851.233,-95.215,114.746,-39.551,-48.340,0.000
1587068851.237,-132.324,-150.391,-291.016,-62.012,0.000
1587068851.241,-13.184,-233.398,-344.238,-55.176,0.000
1587068851.245,49.316,6.836,-147.461,-41.992,0.000
1587068851.249,-66.895,218.750,54.688,-56.152,0.000
1587068851.253,-144.531,-100.098,-247.070,-63.965,0.000
1587068851.257,-31.250,-137.695,-283.691,-40.039,0.000
1587068851.260,78.125,370.605,114.746,-18.066,0.000
1587068851.264,2.441,471.680,196.777,-14.160,0.000
1587068851.268,-117.676,-121.094,-220.703,-49.805,0.000
1587068851.272,-86.426,-541.504,-485.840,-61.523,0.000
1587068851.276,36.133,91.797,2.930,-30.762,0.000
1587068851.280,3.906,546.875,204.590,-26.855,0.000
1587068851.284,-120.605,-36.133,-217.773,-47.363,0.000
1587068851.288,-116.211,-754.883,-531.250,-59.082,0.000
1587068851.292,15.625,-167.480,-115.234,-50.293,0.000
1587068851.296,50.293,672.852,254.395,-31.250,0.000
1587068851.300,-64.941,-73.242,-205.566,-40.039,0.000
1587068851.303,-123.535,-678.711,-529.785,-66.895,0.000
1587068851.307,-25.879,-97.168,-128.906,-60.059,0.000
1587068851.311,45.410,594.727,250.488,-50.781,0.000
1587068851.315,-29.785,262.207,-35.156,-37.598,0.000
1587068851.319,-111.816,-616.699,-536.621,-38.086,0.000
1587068851.323,-68.359,-347.656,-247.559,-56.152,0.000
1587068851.327,43.945,639.648,295.410,-34.180,0.000
1587068851.331,9.277,230.957,-79.590,-6.836,0.000
1587068851.335,-128.906,-530.762,-523.438,-34.668,0.000
1587068851.339,-89.844,-255.371,-332.520,-37.109,0.000
1587068851.342,50.781,363.281,70.312,-17.578,0.000
1587068851.346,56.641,116.699,-35.645,-0.488,0.000
1587068851.350,-77.148,-565.918,-472.656,-13.184,0.000
1587068851.354,-112.305,-240.723,-304.688,-43.945,0.000
1587068851.358,16.113,225.586,7.812,-30.762,0.000
1587068851.362,58.105,320.312,135.254,-4.883,0.000
1587068851.366,-52.246,-84.473,-161.133,-8.301,0.000
1587068851.370,-125.488,-449.707,-446.777,-44.434,0.000
1587068851.374,-38.574,-178.711,-274.902,-41.504,0.000
1587068851.378,43.457,355.957,122.070,-10.742,0.000
1587068851.382,-34.180,348.633,127.441,-21.973,0.000
1587068851.385,-140.137,-83.496,-225.098,-62.988,0.000
1587068851.389,-57.129,-147.949,-298.340,-55.664,0.000
1587068851.393,51.758,-166.016,-170.898,-24.414,0.000
1587068851.397,-8.301,-12.695,-49.316,-23.438,0.000
1587068851.401,-126.465,-75.195,-265.137,-42.969,0.000
1587068851.405,-119.629,-353.027,-456.543,-68.848,0.000
1587068851.409,9.277,119.141,-79.590,-61.523,0.000
1587068851.413,14.160,315.918,93.750,-31.738,0.000
1587068851.417,-99.609,-81.055,-238.770,-39.062,0.000
1587068851.421,-111.816,-525.879,-520.508,-44.922,0.000
1587068851.425,-1.953,-418.945,-329.590,-39.062,0.000
1587068851.428,31.250,557.129,230.469,-34.668,0.000
1587068851.432,-113.281,443.359,68.359,-73.730,0.000
1587068851.436,-204.590,-469.727,-391.113,-115.234,0.000
1587068851.440,-97.656,-231.934,-156.738,-98.633,0.000
1587068851.444,-13.184,548.828,241.699,-83.008,0.000
1587068851.448,-122.559,319.336,32.227,-101.562,0.000
1587068851.452,-233.887,-511.230,-391.113,-110.352,0.000
1587068851.456,-178.711,-468.262,-359.375,-124.023,0.000
1587068851.460,-83.984,198.730,-16.602,-154.785,0.000
1587068851.464,-135.254,143.555,-74.219,-148.438,0.000
1587068851.467,-264.160,-666.016,-606.934,-165.527,0.000
1587068851.471,-234.863,-602.539,-503.906,-162.598,0.000
1587068851.475,-103.027,400.391,93.262,-134.766,0.000
1587068851.479,-74.707,431.641,118.652,-115.234,0.000
1587068851.483,-167.480,-180.176,-285.645,-117.188,0.000
1587068851.487,-206.543,-473.145,-481.934,-126.953,0.000
1587068851.491,-94.727,90.332,-62.500,-95.215,0.000
1587068851.495,1.953,499.023,171.875,-47.363,0.000
1587068851.499,-87.891,87.402,-95.703,-40.527,0.000
1587068851.503,-173.340,-300.781,-362.305,-64.453,0.000
1587068851.507,-86.426,-214.355,-275.879,-37.109,0.000
1587068851.510,39.551,105.469,-20.020,-0.977,0.000
1587068851.514,19.043,-186.523,-234.863,15.625,0.000
1587068851.518,-106.445,-305.664,-376.465,-25.391,0.000
1587068851.522,-82.031,-30.762,-191.406,-37.598,0.000
1587068851.526,49.316,250.488,61.035,3.418,0.000
1587068851.530,41.504,412.109,138.672,25.879,0.000
1587068851.534,-54.688,60.059,-92.773,24.902,0.000
1587068851.538,-48.828,-422.363,-388.672,6.348,0.000
1587068851.542,53.223,-224.121,-238.770,7.324,0.000
1587068851.546,75.195,319.824,113.770,19.531,0.000
1587068851.550,-39.551,97.168,-95.703,9.277,0.000
1587068851.553,-77.148,-452.637,-450.684,13.672,0.000
1587068851.557,36.621,-585.938,-438.477,32.227,0.000
1587068851.561,112.305,19.043,-81.055,34.668,0.000
1587068851.565,24.414,479.004,147.949,27.344,0.000
1587068851.569,-76.660,-171.875,-306.641,-0.977,0.000
1587068851.573,-0.488,-247.559,-246.094,4.883,0.000
1587068851.577,117.188,367.188,172.363,31.250,0.000
1587068851.581,43.457,313.965,82.520,25.879,0.000
1587068851.585,-91.797,-423.828,-418.457,-7.812,0.000
1587068851.589,-62.988,-420.410,-408.203,-20.996,0.000
1587068851.592,49.805,364.258,145.508,-3.906,0.000
1587068851.596,39.062,489.258,182.617,-4.395,0.000
1587068851.600,-81.055,-374.023,-407.715,-20.020,0.000
1587068851.604,-97.656,-644.531,-532.715,-32.227,0.000
1587068851.608,-4.883,228.027,75.195,-43.457,0.000
1587068851.612,10.254,625.977,250.488,-35.645,0.000
1587068851.616,-103.516,-141.113,-244.141,-37.109,0.000
1587068851.620,-163.086,-929.199,-635.254,-73.730,0.000
1587068851.624,-81.055,-125.977,-79.102,-104.004,0.000
1587068851.628,-30.762,702.637,271.484,-101.562,0.000
1587068851.632,-130.371,-7.812,-145.508,-109.375,0.000
1587068851.635,-249.023,-584.473,-467.773,-160.645,0.000
1587068851.639,-210.449,-5.859,-122.070,-171.387,0.000
1587068851.643,-102.539,497.559,203.613,-159.668,0.000
1587068851.647,-157.715,135.254,-56.152,-181.641,0.000
1587068851.651,-299.316,-453.125,-423.340,-200.195,0.000
1587068851.655,-278.320,-386.230,-364.746,-227.051,0.000
1587068851.659,-165.039,145.508,-0.977,-226.562,0.000
1587068851.663,-163.086,177.246,-33.691,-196.289,0.000
1587068851.667,-273.926,-135.742,-270.020,-201.660,0.000
1587068851.671,-293.457,-149.902,-320.801,-217.773,0.000
1587068851.675,-151.855,-16.113,-173.828,-182.617,0.000
1587068851.678,-71.777,243.652,126.953,-137.207,0.000
1587068851.682,-162.598,128.418,4.883,-131.348,0.000
1587068851.686,-238.281,-134.277,-262.207,-143.066,0.000
1587068851.690,-129.883,-105.957,-261.719,-127.930,0.000
1587068851.694,-1.953,-239.746,-231.934,-69.824,0.000
1587068851.698,-55.176,-80.078,-80.078,-52.246,0.000
1587068851.702,-144.531,-33.203,-194.336,-70.312,0.000
1587068851.706,-68.848,-288.086,-390.137,-39.062,0.000
1587068851.710,73.242,-113.770,-181.641,6.348,0.000
1587068851.714,54.688,278.320,123.535,10.742,0.000
1587068851.717,-64.453,-30.273,-195.801,-18.066,0.000
1587068851.721,-53.223,-342.773,-362.305,-25.391,0.000
1587068851.725,70.801,202.148,55.664,0.000,0.000
1587068851.729,101.562,615.234,235.840,31.250,0.000
1587068851.733,-10.742,101.562,-124.023,41.504,0.000
1587068851.737,-39.551,-445.312,-473.633,30.273,0.000
1587068851.741,80.078,-210.449,-206.055,31.250,0.000
1587068851.745,129.883,389.648,185.547,43.457,0.000
1587068851.749,31.250,212.402,-35.645,51.270,0.000
1587068851.753,-46.387,-510.742,-453.613,47.852,0.000
1587068851.757,29.785,-136.719,-104.492,36.133,0.000
1587068851.760,142.578,666.992,297.852,42.969,0.000
1587068851.764,73.730,352.051,19.531,47.852,0.000
1587068851.768,-54.199,-660.645,-473.633,40.039,0.000
1587068851.772,3.418,-617.188,-428.711,39.551,0.000
1587068851.776,122.070,383.789,125.488,36.621,0.000
1587068851.780,86.914,413.086,93.750,50.781,0.000
1587068851.784,-24.414,-456.055,-453.613,49.805,0.000
1587068851.788,-35.645,-574.219,-476.562,13.184,0.000
1587068851.792,51.270,63.965,-40.527,18.555,0.000
1587068851.796,89.355,229.492,-4.395,40.527,0.000
1587068851.800,-17.578,-512.207,-457.520,31.738,0.000
1587068851.803,-78.125,-439.941,-371.094,5.859,0.000
1587068851.807,41.504,245.605,7.812,7.812,0.000
1587068851.811,107.422,450.684,157.227,35.645,0.000
1587068851.815,20.508,243.164,29.297,39.551,0.000
1587068851.819,-71.289,-105.469,-243.164,9.277,0.000
1587068851.823,10.254,10.254,-152.344,30.273,0.000
1587068851.827,108.398,317.871,193.848,58.594,0.000
1587068851.831,33.203,137.207,12.207,38.086,0.000
1587068851.835,-88.379,-416.504,-384.277,-6.348,0.000
1587068851.839,-52.734,-458.496,-410.156,-14.160,0.000
1587068851.842,65.918,23.438,-213.379,20.020,0.000
1587068851.846,49.316,322.754,45.410,36.621,0.000
1587068851.850,-73.730,117.188,-80.078,8.789,0.000
1587068851.854,-65.430,-231.445,-378.418,-13.672,0.000
1587068851.858,50.781,-1.465,-82.031,-1.953,0.000
1587068851.862,61.035,364.258,187.012,7.812,0.000
1587068851.866,-57.129,136.719,-81.055,-10.742,0.000
1587068851.870,-108.398,-364.258,-446.289,-21.484,0.000
1587068851.874,0.488,-272.461,-249.023,-3.906,0.000
1587068851.878,71.777,444.336,190.918,12.695,0.000
1587068851.882,-12.695,147.461,-101.074,-0.488,0.000
1587068851.885,-95.215,-746.582,-647.949,-26.855,0.000
1587068851.889,-17.090,-580.566,-514.648,-20.996,0.000
1587068851.893,82.031,437.012,129.883,5.859,0.000
1587068851.897,29.785,584.473,175.293,11.230,0.000
1587068851.901,-85.449,-425.781,-447.754,-11.719,0.000
1587068851.905,-75.195,-852.051,-595.215,-21.484,0.000
1587068851.909,42.969,243.164,111.328,-29.785,0.000
1587068851.913,55.176,640.137,188.477,-11.719,0.000
1587068851.917,-87.402,-237.305,-300.781,-26.855,0.000
1587068851.921,-113.770,-417.969,-381.836,-45.410,0.000
1587068851.925,21.973,265.137,6.836,-19.043,0.000
1587068851.928,52.734,395.996,109.863,-12.207,0.000
1587068851.932,-71.289,-295.410,-289.551,-18.555,0.000
1587068851.936,-124.512,-552.734,-449.707,-34.180,0.000
1587068851.940,-2.441,148.438,-83.496,-18.555,0.000
1587068851.944,80.566,487.305,130.371,11.719,0.000
1587068851.948,-25.879,78.125,-136.719,-18.066,0.000
1587068851.952,-114.746,-313.477,-399.902,-48.828,0.000
1587068851.956,-34.668,-288.086,-368.652,-29.785,0.000
1587068851.960,75.195,266.602,40.039,0.977,0.000
1587068851.964,72.266,-157.715,-226.074,39.062,0.000
1587068851.967,-85.449,-644.043,-577.637,-13.672,0.000
1587068851.971,-140.625,-36.621,-252.441,-94.238,0.000
1587068851.975,-5.859,157.715,-113.281,-53.711,0.000
1587068851.979,19.043,-30.762,-145.508,2.930,0.000
1587068851.983,-78.613,-71.289,-239.746,-6.348,0.000
1587068851.987,-84.961,32.227,-230.957,-13.672,0.000
1587068851.991,0.488,18.066,-152.344,-33.691,0.000
1587068851.995,18.555,62.012,-45.410,-39.551,0.000
1587068851.999,-68.848,179.199,13.672,-15.137,0.000
1587068852.003,-132.812,-130.859,-325.684,-43.945,0.000
1587068852.007,-56.641,-222.168,-288.086,-59.082,0.000
1587068852.010,34.180,363.281,130.371,-38.086,0.000
1587068852.014,-27.832,516.602,186.523,-31.738,0.000
1587068852.018,-116.211,-121.094,-192.871,-35.156,0.000
1587068852.022,-51.270,-482.910,-456.055,-38.574,0.000
1587068852.026,55.664,80.566,-53.223,-34.180,0.000
1587068852.030,13.672,544.434,222.656,-27.832,0.000
1587068852.034,-102.539,14.648,-187.500,-42.969,0.000
1587068852.038,-87.891,-708.008,-533.691,-31.250,0.000
1587068852.042,10.742,-123.047,-70.312,-18.066,0.000
1587068852.046,38.574,687.988,277.832,-20.020,0.000
1587068852.050,-68.848,-81.543,-231.445,-13.184,0.000
1587068852.053,-98.633,-611.328,-492.188,-28.809,0.000
1587068852.057,1.953,119.629,10.742,-39.062,0.000
1587068852.061,44.434,549.805,210.449,-14.160,0.000
1587068852.065,-31.250,16.113,-161.621,-8.789,0.000
1587068852.069,-100.098,-547.852,-497.070,-38.086,0.000
1587068852.073,-16.602,-193.359,-153.320,-40.527,0.000
1587068852.077,44.434,585.449,291.016,-19.043,0.000
1587068852.081,-56.152,255.371,19.043,-41.504,0.000
1587068852.085,-166.016,-437.988,-404.297,-92.773,0.000
1587068852.089,-135.254,-201.172,-197.266,-89.355,0.000
1587068852.092,-26.367,471.191,271.484,-80.566,0.000
1587068852.096,-40.527,159.668,5.371,-69.336,0.000
1587068852.100,-178.711,-721.680,-514.648,-95.703,0.000
1587068852.104,-181.152,-354.004,-272.461,-140.137,0.000
1587068852.108,-48.340,300.293,85.938,-102.051,0.000
1587068852.112,-60.547,356.934,163.086,-101.074,0.000
1587068852.116,-224.609,-252.930,-239.258,-150.391,0.000
1587068852.120,-291.016,-611.328,-481.445,-192.383,0.000
1587068852.124,-191.895,-104.492,-117.188,-193.848,0.000
1587068852.128,-124.023,11.230,-49.316,-186.523,0.000
1587068852.132,-220.215,-122.070,-144.043,-213.867,0.000
1587068852.135,-338.379,-167.969,-244.141,-245.605,0.000
1587068852.139,-269.531,-208.008,-297.363,-254.395,0.000
1587068852.143,-144.531,105.957,-26.367,-250.977,0.000
1587068852.147,-209.961,267.090,100.098,-242.188,0.000
1587068852.151,-331.055,-31.738,-143.066,-249.512,0.000
1587068852.155,-288.086,-352.051,-412.598,-242.676,0.000
1587068852.159,-167.969,20.020,-103.516,-214.844,0.000
1587068852.163,-181.641,266.113,127.441,-218.262,0.000
1587068852.167,-306.641,-96.680,-162.598,-229.492,0.000
1587068852.171,-319.336,-443.848,-417.969,-238.281,0.000
1587068852.175,-180.176,-15.137,-112.793,-230.957,0.000
1587068852.178,-116.211,466.309,203.613,-198.242,0.000
1587068852.182,-225.098,6.348,-128.906,-186.035,0.000
1587068852.186,-269.043,-600.098,-452.148,-177.246,0.000
1587068852.190,-133.789,-227.051,-98.633,-133.301,0.000
1587068852.194,-26.367,597.168,284.668,-92.285,0.000
1587068852.198,-87.402,368.164,101.562,-91.309,0.000
1587068852.202,-150.391,-579.590,-418.945,-77.637,0.000
1587068852.206,-53.223,-656.738,-462.891,-51.758,0.000
1587068852.210,47.363,125.977,63.965,-34.668,0.000
1587068852.214,-10.254,174.805,73.730,-20.020,0.000
1587068852.217,-97.656,-376.465,-313.965,-34.668,0.000
1587068852.221,-68.848,-294.434,-236.816,-36.133,0.000
1587068852.225,56.641,425.293,183.105,-16.113,0.000
1587068852.229,83.496,568.848,227.539,16.602,0.000
1587068852.233,-25.391,-264.648,-237.793,18.555,0.000
1587068852.237,-46.875,-644.531,-455.566,2.441,0.000
1587068852.241,62.500,-110.352,-128.906,12.695,0.000
1587068852.245,116.211,241.699,92.285,30.273,0.000
1587068852.249,26.855,-493.164,-354.492,55.176,0.000
1587068852.253,-57.617,-820.801,-586.914,30.762,0.000
1587068852.257,18.066,47.363,-71.289,21.484,0.000
1587068852.260,133.789,269.043,43.945,64.453,0.000
1587068852.264,76.172,78.613,-71.777,56.641,0.000
1587068852.268,-47.852,-75.684,-162.598,19.043,0.000
1587068852.272,-4.883,89.844,-40.527,14.160,0.000
1587068852.276,118.652,207.520,55.176,54.199,0.000
1587068852.280,86.426,-1.953,-19.531,59.082,0.000
1587068852.284,-61.035,-84.473,-59.570,18.555,0.000
1587068852.288,-20.996,-156.250,-151.367,23.926,0.000
1587068852.292,112.793,-86.914,24.902,48.828,0.000
1587068852.296,104.492,88.379,111.816,68.848,0.000
1587068852.300,3.906,36.621,3.418,36.621,0.000
1587068852.303,-45.898,-420.898,-327.637,-1.465,0.000
1587068852.307,48.340,-342.285,-207.031,21.973,0.000
1587068852.311,125.977,265.625,161.133,44.434,0.000
1587068852.315,32.227,275.879,99.609,34.180,0.000
1587068852.319,-66.406,-334.473,-280.762,9.277,0.000
1587068852.323,-2.930,-385.742,-257.324,6.348,0.000
1587068852.327,106.934,309.570,193.848,24.902,0.000
1587068852.331,43.945,240.723,129.395,30.273,0.000
1587068852.335,-57.129,-431.152,-326.660,19.531,0.000
1587068852.339,7.324,-787.109,-459.473,32.227,0.000
1587068852.342,110.840,-37.598,42.969,41.016,0.000
1587068852.346,78.613,700.684,345.703,37.598,0.000
1587068852.350,-40.527,-215.820,-270.996,42.480,0.000
1587068852.354,-37.109,-964.844,-604.980,34.180,0.000
1587068852.358,68.359,-34.180,77.637,19.531,0.000
1587068852.362,74.219,863.281,400.391,8.789,0.000
1587068852.366,-24.414,-18.066,-167.480,4.395,0.000
1587068852.370,-62.012,-691.895,-492.676,-14.160,0.000
1587068852.374,35.645,162.109,106.934,-15.137,0.000
1587068852.378,107.910,759.766,390.625,21.484,0.000
1587068852.382,25.391,179.199,59.082,28.809,0.000
1587068852.385,-64.453,-349.609,-162.598,-9.766,0.000
1587068852.389,-22.461,-20.996,69.336,-9.766,0.000
1587068852.393,85.938,440.430,282.715,25.879,0.000
1587068852.397,45.410,113.770,17.090,30.762,0.000
1587068852.401,-96.191,-468.262,-338.379,-20.020,0.000
1587068852.405,-62.988,-200.684,-90.332,-50.781,0.000
1587068852.409,80.566,347.168,227.051,-14.648,0.000
1587068852.413,75.195,168.945,107.910,20.020,0.000
1587068852.417,-56.641,-253.906,-70.312,1.953,0.000
1587068852.421,-87.891,-301.758,-204.102,-31.250,0.000
1587068852.425,14.160,-32.227,1.953,-27.832,0.000
1587068852.428,54.688,184.570,205.566,-6.348,0.000
1587068852.432,-52.246,61.523,84.473,-22.461,0.000
1587068852.436,-115.723,-52.246,53.711,-39.062,0.000
1587068852.440,-3.418,4.395,112.793,-18.066,0.000
1587068852.444,82.031,-25.879,111.328,0.000,0.000
1587068852.448,25.879,-27.344,69.824,-9.766,0.000
1587068852.452,-93.750,-94.727,8.789,-31.738,0.000
1587068852.456,-80.078,-282.227,-32.715,-35.156,0.000
1587068852.460,41.504,13.184,120.605,-13.672,0.000
1587068852.464,17.578,373.535,268.555,-8.301,0.000
1587068852.467,-111.328,-195.312,-109.375,-37.109,0.000
1587068852.471,-81.543,-596.191,-335.449,-42.969,0.000
1587068852.475,40.527,-36.133,93.750,-19.043,0.000
1587068852.479,33.203,476.074,323.730,-9.277,0.000
1587068852.483,-73.242,-32.227,27.832,-22.949,0.000
1587068852.487,-102.051,-516.113,-234.863,-30.273,0.000
1587068852.491,41.992,-180.176,16.602,-10.254,0.000
1587068852.495,107.422,296.387,317.871,19.043,0.000
1587068852.499,-42.969,44.922,99.609,-0.488,0.000
1587068852.503,-140.137,-521.973,-232.910,-37.109,0.000
1587068852.507,-29.297,-153.809,60.059,-29.785,0.000
1587068852.510,68.359,516.113,382.812,-4.883,0.000
1587068852.514,1.465,249.512,168.457,3.418,0.000
1587068852.518,-96.191,-640.625,-269.531,4.883,0.000
1587068852.522,-62.500,-429.199,-78.613,-23.926,0.000
1587068852.526,50.293,399.414,321.777,-5.859,0.000
1587068852.530,46.387,163.086,125.488,21.973,0.000
1587068852.534,-93.262,-720.215,-331.543,-16.602,0.000
1587068852.538,-108.887,-671.875,-296.387,-35.156,0.000
1587068852.542,25.391,195.801,196.289,-17.578,0.000
1587068852.546,25.879,332.520,172.363,-8.301,0.000
1587068852.550,-98.633,-265.625,-140.137,-33.691,0.000
1587068852.553,-127.930,-253.418,11.719,-46.875,0.000
1587068852.557,-2.930,212.402,243.652,-20.020,0.000
1587068852.561,74.707,212.402,157.715,4.395,0.000
1587068852.565,-33.691,-150.879,-1.465,-2.441,0.000
1587068852.569,-132.812,-252.930,4.395,-32.227,0.000
1587068852.573,-35.156,23.926,147.949,-14.160,0.000
1587068852.577,78.125,84.961,164.062,10.742,0.000
1587068852.581,-10.254,-96.680,92.285,3.906,0.000
1587068852.585,-155.273,-343.750,-116.699,-30.273,0.000
1587068852.589,-78.125,-372.070,-195.312,-20.508,0.000
1587068852.592,65.918,-201.660,40.527,11.719,0.000
1587068852.596,14.160,-88.379,132.324,-10.742,0.000
1587068852.600,-121.582,185.547,181.152,-45.898,0.000
1587068852.604,-105.469,-166.016,6.836,-43.457,0.000
1587068852.608,26.367,5.371,164.062,-14.160,0.000
1587068852.612,43.457,314.941,269.531,1.465,0.000
1587068852.616,-73.242,66.895,115.234,-18.555,0.000
1587068852.620,-107.422,-274.902,-9.766,-30.762,0.000
1587068852.624,-7.324,-216.797,32.715,-20.996,0.000
1587068852.628,47.852,385.254,295.898,-20.020,0.000
1587068852.632,-40.039,153.320,132.812,-15.625,0.000
1587068852.635,-128.418,-660.645,-395.508,-25.879,0.000
1587068852.639,-37.598,-544.434,-215.332,-20.996,0.000
1587068852.643,88.867,467.773,360.840,11.230,0.000
1587068852.647,10.254,443.848,207.520,11.230,0.000
1587068852.651,-123.535,-343.750,-165.527,-12.695,0.000
1587068852.655,-83.984,-295.898,-76.172,-38.086,0.000
1587068852.659,26.855,493.652,342.285,-45.898,0.000
1587068852.663,6.348,620.117,319.336,-34.668,0.000
